UserId,merchantId,gender,age,category
10517,6539,F,78,4
7806,2746,N,20,4
6469,1577,F,68,4
9061,5018,M,46,3
10626,5591,F,41,3
10627,4497,M,71,3
10628,6540,M,69,4
10602,3841,F,27,3
10629,5387,F,75,5
10630,5244,F,52,3
10631,5794,N,54,1
10632,1712,N,32,3
10633,6203,N,65,4
9307,6541,N,21,3
10287,2993,M,42,2
10634,1291,F,61,1
8048,1017,F,26,1
10635,2487,N,66,2
8783,5159,F,35,3
10281,6542,N,56,2
10636,272,M,36,3
10637,4743,M,58,1
10553,3646,N,23,5
7390,222,N,74,2
10638,2085,N,24,1
10639,1443,M,48,5
7593,6543,M,39,5
10640,5443,F,48,3
10641,6544,N,58,3
10642,1288,M,48,1
10643,506,F,42,5
10644,3453,N,78,3
10645,4577,N,21,1
9866,1124,M,45,1
9948,5531,M,67,5
10646,5017,F,71,1
10647,6258,F,44,1
8291,3228,M,37,2
10648,4763,N,33,2
10649,6545,M,20,3
10650,6546,N,65,1
10651,1651,N,71,3
6770,2407,N,26,1
8483,5026,M,76,2
10652,74,M,41,4
10653,5910,F,71,4
10654,2659,N,64,1
8061,5505,N,66,3
10655,2643,M,24,2
8422,4287,N,67,3
10656,6547,M,32,2
6804,6548,N,66,3
9746,3071,F,45,3
9067,6549,F,39,3
8751,6550,M,33,2
10657,2445,F,42,1
10658,6551,F,27,5
8456,1108,F,53,3
9390,6552,N,45,4
7965,338,N,28,2
8522,2220,N,77,5
10659,6553,N,79,1
10660,6554,N,55,4
7507,4919,F,58,5
8048,4335,F,26,5
10409,6555,N,67,5
10661,5594,M,69,5
10662,4739,N,62,2
10243,5531,N,46,5
10663,5461,N,42,5
10664,3149,N,59,3
10665,5305,F,33,3
10598,5391,N,40,5
10666,923,M,79,5
10667,4601,F,76,5
10668,6556,M,20,1
10669,6557,N,24,1
7390,6558,N,74,4
10670,3936,M,25,5
8411,694,N,74,2
9394,2533,N,71,3
10671,420,F,61,5
9187,5689,M,65,4
10672,2898,M,64,5
10673,6231,F,78,2
10674,4250,N,21,5
10675,2582,N,62,4
10676,3590,M,61,5
7849,1125,M,71,3
9596,4369,M,52,1
7691,3145,N,21,4
10677,4955,M,79,2
6436,1466,M,41,2
7276,5690,N,39,2
10678,6559,F,68,4
6556,5285,M,62,1
10679,6560,F,28,3
10680,5798,F,32,2
10681,2561,F,63,3
9758,2024,N,68,1
8305,3390,M,59,4
6560,4970,F,58,3
10682,1294,M,78,4
10683,4946,M,73,1
7903,3872,N,22,3
10684,4984,F,23,4
10006,5677,F,42,1
6607,3590,M,75,5
10685,246,F,26,5
9139,6285,F,39,4
10686,4867,F,31,1
10687,1284,F,32,4
10688,2188,F,44,5
6971,876,N,24,3
8578,1212,M,55,2
10689,5999,N,26,5
10690,4777,F,34,2
10691,4296,F,77,5
10692,2058,M,43,3
10503,5320,N,51,3
6759,6561,N,58,3
10693,4582,M,32,5
10694,4695,M,76,2
10695,1266,N,27,3
7244,2971,M,68,4
10696,5317,F,28,5
10697,1008,F,77,3
10698,1098,N,37,3
10699,4486,M,48,2
7673,4894,F,61,3
7346,2007,N,77,2
9230,5697,M,72,2
6890,5688,M,78,2
10700,4723,F,67,5
10701,6294,N,75,5
7023,3962,M,49,5
10702,3517,M,71,1
10703,6562,M,42,4
10704,3949,F,41,2
10705,6563,N,74,1
6943,5705,N,52,3
8885,5610,M,41,3
10706,4622,N,78,4
8767,6307,F,20,4
10707,5824,N,43,2
10708,1338,M,23,2
10709,6564,F,56,1
8843,6565,F,37,1
6866,6566,N,79,2
10710,6121,F,20,2
8900,6567,F,77,1
7320,6568,M,47,2
7414,4896,N,62,1
10711,5843,N,66,5
10712,1069,M,79,5
7424,2549,M,49,4
10585,2091,F,27,5
10713,4359,F,20,1
10714,5377,M,35,5
9961,5361,M,57,1
10715,2249,M,22,5
10716,45,M,48,3
6607,6569,M,75,1
10717,792,N,64,1
7566,6570,N,77,5
10718,1335,N,27,5
10202,2728,F,79,1
9160,4739,N,75,2
10719,6571,M,57,5
10720,295,M,69,5
10721,3378,N,67,3
10722,5981,M,76,1
7769,4902,N,73,5
8224,6572,M,58,1
10723,6573,F,61,5
10369,5087,F,61,3
10724,6051,F,37,2
10725,5678,N,40,1
10726,1492,M,34,3
10727,1011,F,24,3
7965,2478,N,28,5
6858,1812,N,77,2
10728,4604,M,57,4
6510,1155,M,66,5
9079,6574,F,36,2
7047,957,F,45,2
10229,6575,N,80,2
10054,6576,N,75,2
10729,4725,N,23,3
10730,1616,N,45,5
7726,3145,F,46,5
10731,6012,F,61,2
10732,6577,F,24,1
10733,3517,N,75,5
10681,5340,F,63,3
8433,6578,M,48,2
8544,6579,F,40,3
10734,4382,F,72,4
10735,6580,N,69,5
10736,1898,F,29,2
10079,6581,N,39,4
10737,6248,M,59,5
10738,6485,F,78,2
10739,2735,M,72,3
8595,5794,F,24,4
10740,5630,N,22,3
10741,4764,N,80,2
10742,2279,F,50,4
9596,5788,M,52,1
10743,6582,F,61,2
10744,881,F,75,4
10234,3447,N,68,3
10745,6263,F,72,3
10746,6583,F,43,3
10747,4760,N,22,2
6485,5377,F,47,1
7096,1907,M,56,5
8960,18,N,55,4
7433,3330,M,67,1
7444,5738,N,77,1
6400,6305,F,52,3
10748,5967,N,75,5
8332,3348,F,67,2
10749,3631,M,35,5
9062,2405,M,21,2
10750,6584,F,31,2
8161,4536,M,38,2
10751,6585,M,22,4
10752,5905,M,71,3
10753,5986,N,31,1
10754,132,M,31,4
10755,4719,N,76,1
8646,3348,N,76,4
7563,2128,N,57,4
10728,718,M,57,3
6356,6586,M,56,4
10756,442,N,50,3
10757,6587,M,70,2
7983,1513,F,30,4
6908,6024,F,35,5
10758,6588,F,58,1
8857,113,M,28,1
10759,6521,M,20,1
10760,3502,M,75,4
10761,4664,F,52,5
9729,5225,M,45,5
6704,5221,F,28,1
10762,62,M,56,1
10004,5312,M,67,1
10660,5436,N,55,3
10763,6589,N,44,3
10764,2293,F,62,5
10765,2557,M,41,2
9463,1337,N,49,2
8886,6209,M,67,5
10766,1575,M,24,2
10767,5383,M,26,5
10768,3845,M,75,2
10478,2898,F,70,1
10769,4383,N,35,2
10770,4887,M,57,3
6974,1033,N,49,1
6575,5184,M,26,3
9891,1183,M,38,2
7071,407,M,76,1
10771,3840,M,32,2
10772,2351,F,27,2
8931,2072,F,26,3
10076,3197,F,38,1
10773,223,F,66,2
8331,575,F,24,3
8112,6590,F,21,1
10774,3549,M,76,2
10775,6591,M,31,5
8478,4158,N,55,1
10219,6548,N,26,3
10612,5672,N,75,4
10199,4984,F,53,4
7248,5152,F,70,1
7604,5638,F,52,1
10371,3215,M,35,5
10487,5044,M,31,2
10776,4932,F,68,4
10777,3800,F,57,1
7853,5545,N,52,2
10424,62,M,71,1
9295,3228,M,45,2
7513,5007,M,54,1
10778,6592,M,21,5
10779,5417,N,43,3
10780,5498,M,36,1
10781,335,M,41,1
10038,3459,N,37,2
8089,5022,N,26,2
10782,1516,N,29,2
9176,1992,M,63,4
10783,6593,N,80,3
10784,1243,M,60,3
10785,1981,N,64,5
10786,5198,M,60,3
9319,5491,N,38,5
10787,703,N,47,1
6876,600,F,59,2
7085,3890,N,24,3
10788,5719,N,64,5
8313,6594,M,77,2
10789,4474,F,53,4
10790,5176,M,50,4
10791,1070,M,24,5
10792,6595,M,20,3
6760,6596,N,68,5
10159,3872,M,21,5
9136,5515,F,58,4
9983,6597,N,38,1
6624,1497,F,57,3
10511,6598,M,34,1
9534,4676,M,56,1
9877,4025,F,59,5
10793,320,M,73,2
10794,4928,N,70,3
10795,4715,N,66,5
10796,2464,M,70,4
10797,5562,M,47,3
8933,6599,F,41,2
8299,6600,F,63,2
10798,1243,M,33,3
9486,4689,F,57,1
10799,6601,M,67,3
6843,4910,N,20,5
10800,6602,F,54,2
9501,1231,N,24,2
6542,6033,M,40,5
9431,5593,N,63,5
10801,4918,F,58,3
9122,4935,F,42,5
10802,6603,N,61,1
9699,5678,M,29,4
6965,6604,M,34,4
10803,6605,N,80,3
9490,6606,M,45,4
10804,4723,F,65,4
10805,5173,N,80,2
10806,4972,F,67,3
10656,4729,M,32,5
10807,6607,N,35,4
7789,3908,N,28,2
10676,6608,M,61,3
10808,6609,M,70,2
10809,488,M,64,4
10089,6610,F,43,3
8524,4220,F,23,2
6683,919,N,79,2
10810,4791,N,68,1
10039,6611,F,47,2
10811,5990,N,46,5
10812,6612,N,53,5
10813,5633,N,73,3
9901,40,F,28,5
10814,6102,M,52,5
10815,6553,M,67,1
7411,98,F,66,3
10816,3212,M,34,1
10817,5498,F,49,1
6377,4962,M,41,3
6327,5678,F,20,4
10818,6613,F,32,4
8663,6334,M,25,5
10819,1784,M,41,4
10820,5377,F,59,2
10821,1474,F,36,3
10822,1798,M,58,5
10795,4351,N,66,5
10823,4806,M,50,2
10824,2413,M,41,1
10217,4849,N,74,4
7765,5132,F,43,1
10227,6590,M,66,3
9102,6614,M,53,3
10825,3714,M,32,5
6515,470,F,60,4
10826,2728,F,79,4
7107,6615,N,41,2
10827,6616,M,41,4
8275,6617,N,62,3
10828,5085,F,30,5
10829,3961,N,54,2
9395,1237,M,31,5
6465,6146,M,54,2
10830,1314,N,41,3
10197,6469,F,70,2
7306,6618,N,43,1
7977,5387,N,42,5
6816,6619,N,77,4
10831,6620,M,20,2
9038,2612,F,25,4
10832,5571,N,63,4
9546,6621,F,37,4
8545,45,M,43,4
9473,6622,F,54,5
9887,4315,M,20,2
7059,6623,M,75,3
10833,5543,M,78,5
10834,5470,M,26,5
10835,6624,N,34,5
9909,4718,M,40,1
10836,5732,N,25,3
10837,5707,M,44,1
10838,305,M,32,3
10839,1022,M,48,4
10840,3039,F,40,4
10841,6067,N,26,3
6506,50,N,37,3
10842,6625,N,71,4
10843,1821,N,23,4
10844,5115,F,64,5
10845,5063,F,20,1
7372,2516,M,65,3
10315,5993,M,50,3
10846,6626,M,62,5
8943,4765,N,29,4
8631,6343,N,55,2
9272,6627,F,73,2
10847,659,N,67,4
8527,1284,F,45,4
10848,2309,N,22,3
10849,6398,M,25,5
10850,6579,F,31,3
9994,3253,F,51,3
8693,5062,F,57,5
10851,6067,N,55,3
7381,790,F,71,1
9303,6359,M,39,4
8877,1946,M,69,3
10852,6628,F,55,3
10792,5081,M,20,2
10853,5665,F,72,3
6618,1453,M,45,3
7712,6629,N,23,3
10854,6232,F,62,2
10760,3045,M,75,3
10136,5636,F,74,2
10855,2772,M,23,4
8983,6337,F,76,1
10856,898,N,27,3
10857,2010,N,78,5
10858,6630,F,57,2
10859,1761,F,49,3
10685,6631,F,26,5
10860,3478,N,72,5
10785,6632,N,64,4
10861,3245,N,20,2
9626,6633,M,44,4
10862,1948,M,49,3
10863,4637,F,55,3
10864,825,N,52,2
10865,6634,N,30,2
10866,4736,M,50,1
6849,224,F,58,1
10867,6635,M,38,4
10868,5832,F,69,2
10869,6636,N,38,3
9072,5972,M,73,5
10870,1466,F,37,5
7409,1972,N,24,4
7510,3147,F,60,5
10871,2506,M,43,1
10872,9,N,75,4
6944,5869,F,35,5
10471,3720,M,38,5
10873,5754,M,69,3
10874,3527,F,22,3
10875,5070,F,71,3
9457,6637,N,50,4
9249,5427,M,25,3
10876,2013,N,36,5
10877,5849,M,75,4
9252,1175,M,59,1
10878,1824,F,41,5
10656,6319,M,32,5
10003,1840,N,34,4
10879,6638,M,52,1
10880,6639,N,24,3
10881,4741,F,39,1
10882,659,N,57,1
10883,6528,F,36,4
10884,6640,N,33,3
10885,5625,F,46,4
10886,6641,F,57,5
6611,2963,N,52,5
10887,2432,F,74,5
8825,4556,F,55,3
10888,6642,N,35,4
10889,2378,M,43,4
10890,6643,M,50,4
9736,4759,M,54,3
10891,4214,F,67,3
7320,1005,M,47,2
8186,6439,N,64,2
10549,6359,F,72,4
10892,5194,F,22,4
10893,2570,F,34,4
10894,160,N,67,3
10895,5992,N,34,5
10896,5647,M,22,1
10897,1022,M,61,4
10898,6644,N,62,5
10899,6645,N,33,3
9696,3686,F,40,5
10900,6646,N,44,2
6870,5377,M,46,1
7524,2229,F,34,3
10901,4902,F,31,5
10902,167,F,54,4
6461,4517,N,74,4
10903,3846,N,36,4
10904,5036,F,77,2
10905,6292,F,58,4
10906,2895,N,68,2
8577,6451,N,46,4
7259,5200,M,25,2
10907,3417,M,44,5
10908,1032,M,51,3
10909,5866,M,55,2
10910,2731,N,30,1
8669,6647,N,45,2
10911,4836,N,72,2
10912,21,N,65,3
6739,5246,M,54,1
7923,5580,F,41,2
10913,488,F,30,2
9100,5400,M,52,2
9546,1687,F,37,3
10914,5385,M,73,5
10042,4875,M,26,4
10915,6648,F,36,5
10916,3743,N,78,2
10147,2898,N,44,1
8727,1845,F,50,1
10917,534,M,64,4
10918,779,N,73,1
10919,900,M,68,1
9541,5280,F,34,1
10920,6649,F,69,1
8656,1453,F,62,5
10921,188,F,45,1
10922,5453,F,70,4
10923,5045,M,22,3
10086,6650,F,64,4
10924,6064,N,69,3
8369,4330,F,34,5
10925,6651,N,76,5
7386,6652,M,66,1
8240,457,N,74,5
10926,5920,N,35,5
10927,5345,M,47,3
10928,6653,F,42,5
10929,6654,N,45,3
10930,2866,F,24,2
10388,6655,N,58,2
10931,399,F,26,4
8341,5990,M,50,3
10932,4304,F,38,1
10933,2731,N,29,1
10934,6656,N,21,4
7491,5143,F,21,2
8211,772,N,80,3
10374,48,N,52,1
10935,6091,M,46,1
8153,5830,N,44,2
8354,5266,F,46,3
10936,6421,M,63,4
7478,6657,F,40,5
10937,5850,M,38,3
7400,3846,N,53,5
10709,2992,F,56,2
10938,6051,F,64,2
6383,6658,F,30,4
10939,596,N,20,2
10940,60,F,64,2
10941,3590,N,22,5
10942,2491,N,27,2
6614,2517,M,52,5
10943,4777,F,79,1
10944,3438,N,43,1
8034,5013,F,31,5
8059,4366,F,36,3
10945,1339,N,73,2
7986,4963,F,25,3
10946,2067,F,51,2
8093,6659,N,36,4
9818,1359,M,42,3
10947,4637,M,22,2
10948,1939,N,25,2
10949,2728,N,60,4
10950,5093,M,78,1
10951,3269,N,33,3
8300,4762,F,24,3
10312,4792,M,55,5
10952,6660,N,67,5
10953,6570,N,33,5
10954,6661,N,62,1
7436,250,N,52,2
10955,5827,F,23,2
10956,2218,N,65,5
9421,1024,F,70,4
10065,5870,F,78,4
7138,4851,M,41,5
10957,6662,N,23,2
6437,41,N,69,5
9121,3350,N,30,2
8823,4494,F,78,2
8835,3578,F,79,5
10958,6548,N,71,3
6804,6114,N,66,4
10959,4017,N,42,4
10960,5603,N,30,2
10961,2688,F,69,5
7429,6070,N,77,5
10962,5530,M,47,4
10963,5180,M,33,1
10964,2783,F,49,5
10965,2456,M,37,3
10966,5025,N,22,3
10967,6663,M,57,2
10633,4085,N,65,4
8541,6664,F,31,4
10968,6665,M,30,2
10969,2231,F,35,5
8489,6666,M,29,3
7568,3031,N,24,2
8208,949,M,70,4
8538,4343,F,66,5
9341,5648,F,45,4
9380,938,N,56,2
10970,6667,N,43,3
10971,2738,N,68,5
10972,1892,M,53,4
10973,5,F,21,2
9045,1503,M,30,4
9646,6584,F,58,1
7799,2456,F,30,4
10974,6239,N,77,2
10123,2742,F,64,3
10975,3038,M,47,4
8881,4464,M,48,2
10976,6668,N,53,2
10977,6207,F,37,1
10978,6657,F,60,5
8451,1591,N,67,3
10979,6669,M,45,4
10508,6670,F,51,2
9394,2946,N,71,3
10980,3072,F,76,5
6417,1564,F,25,5
10981,963,M,34,3
7235,6032,M,73,3
10982,6654,F,78,4
10983,4508,N,72,4
10984,6555,N,34,5
10985,4723,N,20,4
10986,139,N,74,2
10987,4075,N,42,1
7837,2210,M,27,2
7689,5114,N,69,3
10988,5991,M,42,4
10989,6671,M,33,5
10990,6672,N,25,4
10991,5986,M,31,2
7918,6673,N,55,4
7227,4440,M,66,5
10992,2087,F,64,2
7238,3030,M,76,1
10993,2741,M,21,2
10994,4918,M,35,3
6649,6309,M,80,3
7530,6674,F,79,3
10995,6188,N,53,3
10996,5714,M,74,4
10997,6594,M,26,2
10998,6020,N,34,4
10825,6675,M,32,5
6887,6676,F,27,4
10999,4971,N,62,1
8699,6302,N,35,5
11000,4082,N,56,1
11001,4738,F,22,4
7676,5139,N,72,4
9061,1530,M,46,4
11002,1974,N,56,1
11003,4641,F,64,3
11004,6677,M,72,5
11005,2839,M,67,5
9644,6534,F,64,2
9904,916,F,36,2
11006,6003,M,56,3
11007,1532,M,69,5
10919,6166,M,68,2
11008,4180,M,56,3
11009,6292,F,65,1
11010,3006,F,33,5
7839,470,F,60,4
11011,877,M,42,1
8894,5993,F,34,2
7682,5999,F,52,3
10830,3835,N,41,4
7599,6678,M,39,2
11012,272,M,33,3
7699,5902,M,49,5
9895,6468,N,44,3
6392,2554,F,39,1
9631,2701,F,63,4
11013,6664,N,25,4
11014,6097,N,32,1
6508,5978,M,49,2
11015,6679,N,38,3
7628,956,F,27,3
8411,6498,N,74,4
11016,962,F,20,2
11017,2007,M,22,3
11018,1840,M,65,2
6375,474,N,43,5
11019,5793,N,62,3
11020,4297,M,54,1
10576,3280,F,76,4
11021,677,M,60,2
11022,4371,M,23,4
9980,28,N,56,5
11023,3794,F,78,5
6936,6581,N,75,4
7962,5550,N,35,5
9701,2265,N,66,4
8142,6375,M,25,5
6995,3464,N,77,5
11024,21,M,61,3
11025,6680,N,80,5
11026,2546,F,40,5
8864,694,M,26,2
11027,6391,M,43,4
11028,2032,F,70,5
11029,6227,M,47,2
9864,1036,F,39,1
10317,6681,M,24,5
11030,3461,M,54,2
9446,6682,F,57,3
11031,5146,M,41,4
7538,6683,M,48,5
11032,4728,M,67,5
11033,6335,M,43,2
11034,1475,F,41,2
11035,6684,N,47,1
11036,5939,M,51,3
11037,6268,M,60,5
11038,6685,N,39,2
11039,3197,M,75,1
11040,568,M,70,4
11041,1175,F,34,3
11042,4739,N,74,2
11043,854,F,76,3
11044,3107,M,22,3
11045,5825,F,63,5
7693,4175,F,72,5
6602,6686,F,31,2
7073,749,F,25,4
10207,6687,N,21,1
11046,1873,F,47,3
11047,5637,N,43,1
11048,222,N,57,2
6771,358,F,37,5
11049,6688,N,20,2
11050,506,M,43,5
6419,990,M,50,2
11051,1524,M,77,2
11052,2434,M,44,5
11053,6689,N,67,1
11054,6000,F,68,1
10816,4573,M,34,4
11055,6690,F,53,1
11056,2463,F,29,2
11057,6099,M,73,5
10531,6691,M,26,5
11058,5702,M,38,3
10209,1678,M,78,3
11059,3872,M,74,3
11060,6484,N,57,5
7762,1824,F,47,5
11061,9,N,34,4
11062,3410,M,59,5
8674,5978,F,58,2
10577,4673,M,35,2
10587,3019,F,21,5
11063,6692,F,65,5
11064,3252,N,76,4
11065,189,N,35,4
11066,5437,N,52,2
8898,6115,N,50,4
7452,3724,F,42,2
11067,3046,N,41,3
11068,512,M,38,2
9774,1593,F,45,1
10318,4729,M,54,3
11069,5315,M,53,4
11070,3107,M,68,5
11071,1578,M,78,3
11072,1810,F,67,5
11073,2597,M,46,1
8006,5662,F,76,5
7885,6693,M,27,5
6529,6694,M,57,2
11074,791,M,37,4
11075,6695,F,66,1
7254,2444,N,25,4
9301,6696,N,50,4
9876,6697,N,52,3
11076,1017,M,31,1
10081,6698,M,67,1
11077,6699,M,64,5
10992,1933,F,64,2
9999,851,M,79,5
8703,6700,N,58,4
9986,683,F,75,4
7113,5409,F,80,5
11078,6701,N,30,1
11079,4968,N,68,5
8358,6702,F,77,4
11080,6703,N,55,1
8105,5943,F,56,5
9043,905,N,50,4
8105,6704,F,56,1
11048,102,N,57,2
11081,6705,F,59,1
7438,6706,M,69,4
11082,5087,F,74,3
11083,470,F,59,4
6525,6449,N,56,2
10310,5,F,26,2
10806,5407,F,67,4
11084,1412,F,73,1
9028,4745,F,77,4
11085,88,F,56,5
11086,6187,M,69,1
11087,6707,N,46,1
10848,2296,N,22,5
11088,5453,M,36,4
8359,4902,N,24,2
8428,6708,M,80,1
8812,4844,F,65,5
10702,1556,M,71,4
11089,5156,F,54,3
11090,5618,F,80,3
11091,6709,M,78,5
11092,6072,N,20,5
11093,5781,M,80,1
11094,6710,N,43,5
9567,6257,M,30,3
11095,4096,F,56,5
11096,5823,N,31,1
11097,6073,F,51,4
11098,6428,F,79,1
7415,4049,M,50,4
8573,2737,M,58,1
11099,4716,F,30,5
9154,6711,N,25,4
11100,6712,N,61,1
9773,3999,N,77,3
11101,6608,F,65,3
8079,4423,F,71,2
6387,6713,M,24,5
7552,4557,F,39,2
6357,4160,N,44,5
11102,3859,M,76,1
10709,3826,F,56,1
10383,1621,M,42,5
8091,5814,M,42,1
7775,5331,N,79,5
11103,6714,N,71,4
11104,2058,M,43,5
11105,6715,F,31,3
8942,4899,F,54,5
6499,3763,N,47,1
8613,6575,F,76,2
11106,1907,M,67,5
11107,3516,N,25,4
11108,6590,M,56,1
10580,6716,F,71,5
7533,2190,M,47,2
11109,6717,N,22,2
9694,5958,M,48,4
11110,4222,F,60,1
11111,6718,M,78,3
6980,6719,N,49,3
11112,1005,F,73,1
10425,3331,F,51,3
11113,3631,M,44,5
11114,2282,M,24,3
10650,487,N,65,4
9126,1945,M,64,4
7965,4928,N,28,5
6571,6646,N,65,4
9941,2685,F,50,5
7423,5881,F,75,4
11115,5976,F,56,3
11116,6720,N,29,4
11117,883,M,56,5
8971,6721,F,44,2
7068,3489,M,40,3
10544,3153,N,25,3
11118,4625,F,33,5
9648,4533,M,41,5
7690,6722,N,50,2
10707,4774,N,43,3
11119,3721,N,67,4
7308,6723,F,40,1
6443,6334,F,21,5
9887,3590,M,20,5
9295,6038,M,45,2
7355,6291,M,76,1
11120,605,N,54,1
7926,6526,N,35,2
11121,1577,M,57,4
8760,5784,M,57,3
11077,4901,M,64,1
9885,2396,F,31,2
11122,3384,F,60,1
8660,6298,F,25,3
11123,6724,F,73,4
10828,2797,F,30,3
11124,4826,N,71,5
9251,2505,F,28,4
9200,2202,N,68,4
10440,2545,N,44,1
11125,6099,F,41,5
9639,6725,M,80,2
11126,248,F,52,4
9611,4739,M,65,1
11127,1838,F,75,3
11128,6380,F,36,4
6618,6726,M,45,4
11129,5066,N,24,1
8479,4180,F,23,3
7365,4962,M,73,1
6810,6727,M,34,4
8084,1260,N,57,5
9291,6728,F,38,1
11130,5103,M,80,1
8355,544,M,56,1
8569,6729,M,53,4
11131,4450,N,35,3
11132,1856,M,20,2
7118,5351,M,53,4
9587,6144,F,33,1
11133,190,M,66,4
11134,5295,F,67,1
10318,4510,M,54,4
8484,5132,N,66,1
11135,5319,N,65,3
10666,1508,M,79,2
11136,5914,F,58,3
11137,3852,N,43,5
9498,1328,N,36,3
11138,388,F,64,5
11139,6012,F,69,4
11140,3090,F,52,2
9127,1084,M,29,3
9339,1899,F,37,4
9450,2115,F,61,2
11141,2012,N,37,5
11142,6730,M,62,5
7715,5046,N,56,2
11143,6731,N,80,5
11144,6268,M,41,2
8665,5477,N,79,2
10292,4217,M,38,3
9621,6147,N,37,3
11145,5349,F,23,2
8990,5242,M,38,2
11146,6720,F,21,4
8701,6104,F,27,2
6759,5217,N,58,5
11147,5225,N,22,4
11148,6732,M,78,5
6897,2751,F,69,3
8273,595,F,33,2
6687,854,N,52,2
7501,5524,F,52,2
9909,6733,M,40,1
11149,1721,N,37,5
8298,1529,N,69,5
11150,3273,M,55,3
11151,4844,N,64,5
7197,5659,M,63,4
11152,6734,F,80,1
7546,5033,M,22,3
11153,4822,M,21,1
11154,6735,F,57,3
7463,4615,N,62,5
11155,916,F,69,4
11156,3819,N,61,1
11157,3089,F,38,3
9471,6736,F,55,3
11158,4112,M,55,2
11159,5231,F,23,1
11160,5968,N,68,2
11112,4756,F,73,4
11161,4703,N,57,3
11162,5027,N,52,2
11163,4768,M,44,3
8068,6327,F,24,3
7727,927,N,32,3
11164,5374,F,22,3
9622,6398,M,74,5
10069,905,M,47,4
6732,2220,N,52,5
11165,1492,M,46,4
8458,3721,M,76,2
6971,4282,N,24,5
10157,6737,F,28,3
10858,6704,F,57,1
11156,3404,N,61,4
11166,6051,F,68,4
11167,4950,F,36,2
11168,4774,F,37,3
8706,5814,M,72,1
10415,5889,N,64,4
11169,6738,F,35,3
11170,5530,M,76,4
11171,131,M,21,4
10371,2863,M,35,1
11172,4114,F,45,1
11173,2591,M,40,3
7619,6610,F,23,3
11174,4445,M,21,4
11175,6739,F,80,4
7368,4450,F,23,3
10551,6740,F,44,1
9747,5069,N,76,1
11176,5278,F,43,2
11177,5986,M,23,1
11178,1591,M,31,4
7433,892,M,67,1
6461,3154,N,74,4
9548,486,N,53,1
11179,6741,M,48,1
9179,2763,N,49,1
11180,4166,F,53,4
8732,4966,N,36,5
11181,3950,M,29,5
10810,2741,N,68,2
11182,3789,M,47,4
7444,746,N,77,2
11183,5610,N,77,3
11184,4918,M,70,5
11023,3855,F,78,2
11185,6742,M,74,4
6705,1008,N,56,3
11186,856,F,62,5
10312,2728,M,55,4
11187,6743,N,28,2
11188,5364,M,49,2
6951,4434,M,73,3
11189,6744,N,62,5
11190,5933,F,55,2
9082,2625,M,70,1
11191,5998,N,73,4
11192,5473,F,63,3
7169,5538,F,47,1
11193,1840,F,28,4
9085,1820,F,20,2
11103,5747,N,71,3
11194,6745,N,55,2
7295,2321,M,51,5
7738,6746,N,54,1
11171,4266,M,21,4
11195,4813,F,77,2
8745,4180,M,70,5
11196,2239,F,77,5
11009,6747,F,65,3
11197,5775,M,40,5
8084,1783,N,57,2
11198,829,F,50,2
11199,1845,N,40,1
11200,2491,M,25,3
11201,5202,M,43,3
8695,908,N,62,4
11202,3295,M,50,3
10684,3352,F,23,4
11203,4009,N,34,4
11204,4393,F,28,2
11205,5897,N,25,3
8566,5430,N,52,1
11206,1383,M,64,2
11207,4805,M,77,3
10667,5167,F,76,1
11208,5460,N,44,4
11209,2695,F,28,4
11210,96,F,44,1
11211,1489,M,49,1
11212,233,N,20,4
11213,6748,N,54,1
11185,4009,M,74,4
7921,6263,N,27,1
9963,2178,M,77,1
10930,1384,F,24,2
11214,6749,F,44,2
8412,6750,N,38,5
11215,4773,M,31,3
10232,5284,N,70,3
6365,1001,F,65,1
8782,6751,M,37,1
9161,4605,N,77,2
11216,5856,F,71,1
6418,6752,N,73,2
9729,5095,M,45,1
8035,5573,M,48,4
9102,6753,M,53,4
11217,4910,N,76,5
8624,6754,M,75,4
11218,5025,M,55,1
8592,4035,F,46,1
11219,3652,M,22,1
9970,953,N,32,1
6396,3019,F,55,5
10195,5794,M,22,1
11220,775,N,20,5
11221,2296,M,71,2
11222,3807,N,70,1
7326,646,N,24,1
6326,4567,M,51,3
11223,6073,M,73,3
11224,3538,F,45,4
10514,6054,M,64,2
7190,1074,M,27,5
7460,5568,N,61,1
6749,6755,M,72,5
11225,1011,F,29,3
6547,6756,F,68,3
6783,2017,M,64,2
11226,5446,N,80,5
9680,3158,N,23,1
11227,6757,M,44,5
10967,4507,M,57,2
10060,3495,M,70,5
7178,1457,F,31,2
11228,6758,F,41,5
6522,3027,N,79,4
10302,4574,F,26,5
7563,3218,N,57,3
9858,5077,M,75,4
8481,858,F,54,2
11229,1726,F,49,1
11230,3427,N,37,3
8849,1012,F,43,3
11231,3928,M,67,1
11232,444,N,31,5
11233,4726,F,58,3
7687,5002,F,66,4
10397,3045,N,51,3
11234,2722,F,35,2
9701,5189,N,66,2
11235,624,F,20,4
11236,5809,N,79,3
11237,6017,N,47,3
8695,6226,N,62,1
11238,4699,N,67,3
9312,529,N,27,2
11239,963,F,51,3
11240,1622,M,68,5
11241,1501,F,66,5
8934,899,F,53,2
11242,2709,F,23,1
11243,6759,M,27,3
9614,3310,M,47,1
11244,6760,M,53,3
11245,6000,F,30,1
11027,6761,M,43,2
7995,1539,F,40,4
